,address,rent,sold,sold year,sqft,var,zipcode
588,420-424 W 23rd St # 5C,4275,150000,1999,754,0,10011
589,420-424 W 23rd St # 5D,6500,985000,2006,1045,0,10011
590,420-424 W 23rd St # 6A,4500,55000,1996,808,0,10011
591,420-424 W 23rd St # 6B,3600,875000,2014,654,0,10011
592,420-424 W 23rd St # 6C,4275,825000,2013,754,0,10011
593,420-424 W 23rd St # 11C,12500,925000,2012,1935,0,10011
594,420-424 W 23rd St # 7A,4500,,,,2,10011
595,420-424 W 23rd St # 7B,3600,125000,1992,654,0,10011
596,420-424 W 23rd St # 7C,4275,616000,2004,754,0,10011
597,420-424 W 23rd St # 7D,6350,,,,2,10011
598,420-424 W 23rd St # 8A,4500,,,,2,10011
599,420-424 W 23rd St # 8B,3600,1023975,2018,654,0,10011
600,420 W 25th St,3100,1121600,2011,1036,0,10001
601,263 9th Ave,6750,25750000,2004,1350,0,10001
602,263 9th Ave,6750,25750000,2004,1350,0,10001
603,66 9th Ave APT 9E,12500,2615000,2009,1836,0,10011
604,66 9th Ave # RESIDENCE-,95498,,,,2,10011
605,66 9th Ave # PHW,26931,,,,2,10011
606,66 9th Ave APT 2N,5800,1550000,2010,898,0,10011
607,66 9th Ave APT 6E,13500,6500000,2014,2039,0,10011
608,66 9th Ave APT 4N,6000,1295000,2006,960,0,10011
609,66 9th Ave APT 2E,10000,2250000,2017,1567,0,10011
610,66 9th Ave PENTHOUSE E,12500,1781938,2003,1656,0,10011
611,66 9th Ave PENTHOUSE W,24995,3100000,2014,2865,0,10011
612,66 9th Ave APT 5N,5750,1655000,2011,908,0,10011
613,66 9th Ave APT 8W,10000,3175000,2017,1572,0,10011
614,66 9th Ave APT 6N,5295,1900000,2013,958,0,10011
615,66 9th Ave APT 4W,13750,3640000,2013,1942,0,10011
616,66 9th Ave APT 2W,13700,3850000,2018,1942,0,10011
617,66 9th Ave APT 3N,6000,636406,2006,958,0,10011
618,66 9th Ave APT 7W,9750,1545000,2004,1421,0,10011
619,66 9th Ave PH W,23000,,,,2,10011
620,66 9th Ave APT 8E,13000,3100000,2009,1834,0,10011
621,66 9th Ave APT 5W,15950,,,,2,10011
622,66 9th Ave APT 7E,13500,1725000,2004,2000,0,10011
623,66 9th Ave APT 3W,10000,2150000,2009,1942,0,10011
624,66 9th Ave APT 3E,23900,1395000,2004,3190,0,10011
625,66 9th Ave APT 5E,13750,1624108,2009,2039,0,10011
626,66 9th Ave APT 6W,14000,4450000,2012,2271,0,10011
627,345 W 14th St,3150,25343120,2010,73172,0,10014
628,345 W 14th St,23900,7139439,2014,3734,0,10014
629,305 W 18th St # 1A313,5200,680000,2014,852,0,10011
630,305 W 18th St # 1B313,3800,672550,2019,852,0,10011
631,305 W 18th St # 1A313,5200,680000,2014,852,0,10011
632,305 W 18th St # 1B313,3800,672550,2019,852,0,10011
633,312-320 W 23rd St,4550,,,,2,10011
634,312-320 W 23rd St # 3B,2635,620000,2018,302,0,10011
635,312-320 W 23rd St # 3L,2600,530000,2015,345,0,10011
636,312-320 W 23rd St # 4T,2600,525000,2017,293,0,10011
637,208 W 23rd St APT 312,2500,,,,2,10011
638,312-320 W 23rd St # 4N,2695,,,,2,10011
639,312-320 W 23rd St # 4J,2600,,,,2,10011
640,312-320 W 23rd St # 2N,2635,,,,2,10011
641,312-320 W 23rd St # 3F,2650,,,,2,10011
642,312-320 W 23rd St # 2E,2650,,,,2,10011
643,312 W 23rd St # 320,3000,335000,2014,332,0,10011
644,312-320 W 23rd St # 2H,2650,,,,2,10011
645,312-320 W 23rd St # 2G,2650,,,,2,10011
646,312-320 W 23rd St # 4A,2640,,,,2,10011
647,312-320 W 23rd St # 2D,2650,,,,2,10011
648,312-320 W 23rd St # 1E,2650,,,,2,10011
649,312-320 W 23rd St # 3S,2640,,,,2,10011
650,312-320 W 23rd St # 3T,2600,315000,2011,293,0,10011
651,312-320 W 23rd St # 3N,2635,,,,2,10011
652,312-320 W 23rd St # 1M,2640,400530,2008,326,0,10011
653,312-320 W 23rd St # 2P,2650,,,,2,10011
654,312-320 W 23rd St # 1F,2600,,,,2,10011
655,312-320 W 23rd St # 3K,2600,,,,2,10011
656,312-320 W 23rd St # 1L,2595,,,,2,10011
657,312-320 W 23rd St # 2K,2640,,,,2,10011
658,360 W 28th St # 1A,2650,81634,2013,300,0,10001
659,360 W 28th St APT 8A,3000,346849,2006,394,0,10001
660,360 W 28th St APT 6B,3600,950000,2016,720,0,10001
661,360 W 28th St APT 6A,2982,398000,2012,394,0,10001
662,360 W 28th St APT 5A,2995,480000,2008,394,0,10001
663,360 W 28th St APT 1B,3600,669000,2014,720,0,10001
664,360 W 28th St APT 1C,3656,646000,2014,720,0,10001
665,360 W 28th St APT 3A,2875,255000,2004,394,0,10001
666,360 W 28th St APT 7B,3700,988500,2018,720,0,10001
667,360 W 28th St APT 8B,3650,985000,2018,720,0,10001
668,360 W 28th St APT 4A,2995,,,,2,10001
669,360 W 28th St APT 7A,2995,475000,2014,402,0,10001
670,360 W 28th St APT 5B,3600,560000,2013,720,0,10001
671,360 W 28th St APT 3B,3600,386250,2004,720,0,10001
672,360 W 28th St APT 2B,3600,595000,2013,700,0,10001
673,360 W 28th St APT 2A,2900,340000,2010,450,0,10001
674,360 W 28th St APT 4B,3600,400530,2004,720,0,10001
675,308 W 30th St,2950,,,,2,10001
676,308 W 30th St,2950,,,,2,10001
677,245 West 14th Street #10TH FLOOR,23202,7500000,2016,3038,0,10011
678,245 West 14th Street #9,23000,7431562,2016,3025,0,10011
679,245 W 14th St,21500,9469725,2016,2833,0,10011
680,211 W 14th St,30099,,,,2,10011
681,270 W 17th St APT 17A,4250,849000,2011,568,0,10011
682,270 W 17th St APT 17B,4275,143500,1993,575,0,10011
683,270 W 17th St APT 17D,4300,,,,2,10011
684,270 W 17th St APT 17F,4275,,,,2,10011
685,270 W 17th St APT 17H,4300,510000,2000,645,0,10011
686,270 W 17th St APT 17E,4275,,,,2,10011
687,270 W 17th St APT 17G,4150,550000,2003,649,0,10011
688,270 W 17th St APT 17C,4000,131000,1993,563,0,10011
689,270 W 17th St APT 6C,5295,999000,2010,900,0,10011
690,270 W 17th St # PHB,6900,,,,2,10011
691,270 W 17th St APT 6E,3699,118000,1995,541,0,10011
692,270 W 17th St APT 3F,3750,625000,2009,525,0,10011
693,270 W 17th St APT 4F,3500,925000,2018,525,0,10011
694,270 W 17th St APT 5F,3800,850000,2016,525,0,10011
695,270 W 17th St APT 2G,7900,2150000,2018,1100,0,10011
696,270 W 17th St APT 2H,3795,169000,1996,585,0,10011
697,270 W 17th St APT 4H,4100,645000,2010,625,0,10011
698,270 W 17th St APT 5H,3900,1200000,2014,585,0,10011
699,270 W 17th St APT 6H,3950,,,,2,10011
700,270 W 17th St APT 4I,3850,,,,2,10011
701,270 W 17th St APT 6I,3950,635000,2006,585,0,10011
702,270 W 17th St APT 2J,3795,122000,1996,585,0,10011
703,270 W 17th St APT 3J,3920,,,,2,10011
704,270 W 17th St APT 4J,3850,,,,2,10011
705,246 W 17th St,3850,2250000,2011,4035,0,10011
706,246 W 17th St,10000,3334768,2008,1571,0,10011
707,246 W 17th St,13500,4067908,2008,1823,0,10011
708,201 W 17th St,9250,,,,2,10011
709,201 W 17th St,9250,,,,2,10011
710,224 W 18th St # PHA,18000,,,,2,10011
711,224 W 18th St # PHB,23977,3650000,2007,4571,0,10011
712,224 W 18th St APT 1B,6350,940000,2009,1006,0,10011
713,224 W 18th St APT 2C,4895,860000,2006,748,0,10011
714,224 W 18th St APT 5D,6500,672500,2003,1003,0,10011
715,224 W 18th St APT 6A,12500,2500000,2008,1834,0,10011
716,224 W 18th St APT 7A,12500,1895000,2010,1802,0,10011
717,224 W 18th St APT 7C,13222,2193000,2012,2002,0,10011
718,224 W 18th St APT 8B,6995,810000,2003,1193,0,10011
719,224 W 18th St APT 10A,23000,3850000,2009,3933,0,10011
720,224 W 18th St APT 2A,10500,2975000,2014,1900,0,10011
721,224 W 18th St APT 4D,6500,1100000,2006,1003,0,10011
722,224 W 18th St APT 1C,13500,2575000,2010,1994,0,10011
723,224 W 18th St APT 6B,6950,1724000,2014,1200,0,10011
724,224 W 18th St APT 7B,6900,799500,2003,1193,0,10011
725,224 W 18th St APT 4B,6495,1650000,2018,1196,0,10011
726,224 W 18th St APT 8C,14000,1325000,2004,2002,0,10011
727,224 W 18th St APT 8A,12500,2150000,2011,1802,0,10011
728,224 W 18th St APT 6C,14000,2500000,2015,2002,0,10011
729,224 W 18th St APT 5A,12500,3175000,2016,1866,0,10011
730,224 W 18th St APT 4C,4895,825000,2010,748,0,10011
731,224 W 18th St APT 3D,5750,1210000,2014,1003,0,10011
732,224 W 18th St APT 3C,4895,1230000,2017,748,0,10011
733,224 W 18th St APT 3B,8750,738231,2003,1905,0,10011
734,224 W 18th St APT 3A,12500,2846000,2016,1866,0,10011
735,212 W 18th St APT 18A,45000,24000000,2016,4871,0,10011
736,212 W 18th St APT 18D,23000,10000000,2017,2866,0,10011
737,212 W 18th St APT 18C,17500,10414000,2015,2104,0,10011
738,212 W 18th St # 17BC,69660,,,,2,10011
739,212 W 18th St APT 17B,29995,12728125,2014,3865,0,10011
740,212 W 18th St APT 14A,26000,14750000,2017,2831,0,10011
741,212 W 18th St APT 14E,14000,9250000,2015,1985,0,10011
742,212 W 18th St APT 9A,23000,9042060,2014,2741,0,10011
743,212 W 18th St APT 16A,16500,7687787,2013,2412,0,10011
744,212 W 18th St APT 10D,26000,16900000,2017,3199,0,10011
745,212 W 18th St APT 12B,20000,7382312,2013,2389,0,10011
746,212 W 18th St APT 15D,19500,7382312,2013,2159,0,10011
747,212 W 18th St APT 10A,23000,9851568,2013,3022,0,10011
748,212 W 18th St APT 14B,22500,7331400,2013,2389,0,10011
749,212 W 18th St APT 17A,16500,7636875,2013,2367,0,10011
750,212 W 18th St APT 16D,23000,10600000,2017,2168,0,10011
751,212 W 18th St APT 11A,23000,9418812,2013,3022,0,10011
752,212 W 18th St APT 15C,28000,13237250,2014,3581,0,10011
753,212 W 18th St APT 9G,23000,7789612,2014,2565,0,10011
754,212 W 18th St APT 12C,28000,12473562,2014,3838,0,10011
755,212 W 18th St APT 19C,19988,6700085,2014,2270,0,10011
756,212 W 18th St APT 15B,45000,16012500,2014,4748,0,10011
757,212 W 18th St APT 9F,8500,2400000,2016,1356,0,10011
758,212 W 18th St APT 19B,,12100000,2014,2691,1,10011
759,212 W 18th St PENTHOUSE 6,28000,16012500,2014,3713,0,10011
760,140 7th Ave # 7//R,3913,,,,2,10011
761,140 7th Ave APT 7F,6900,,,,2,10011
762,140 7th Ave APT 7F,6900,,,,2,10011
763,140 7th Ave APT 7E,4100,1062000,2018,788,0,10011
764,140 7th Ave APT 7C,4100,610000,2013,775,0,10011
765,140 7th Ave APT 7M,4700,1357500,2016,787,0,10011
766,140 7th Ave APT 7D,4500,,,,2,10011
767,140 7th Ave APT 7L,6900,1651000,2018,1114,0,10011
768,140 7th Ave APT 7P,4100,570155,2010,620,0,10011
769,140 7th Ave APT 7H,4000,1200000,2016,645,0,10011
770,140 7th Ave APT 7S,3100,727500,2018,479,0,10011
771,140 7th Ave APT 7R,3500,639000,2006,516,0,10011
772,140 7th Ave APT 7N,4500,,,,2,10011
773,140 7th Ave APT 1S,3300,135000,1998,676,0,10011
774,140 7th Ave APT 7A,4100,91500,1997,775,0,10011
775,140 7th Ave APT 7B,3250,84000,1996,550,0,10011
776,140 7th Ave APT 7F,,10,2016,1200,1,10011
777,140 7th Ave APT 7G,4100,,,,2,10011
778,140 7th Ave APT 7J,4050,,,,2,10011
779,140 7th Ave APT 7K,4100,,,,2,10011
780,140 7th Ave APT 4B,4100,596000,2008,775,0,10011
781,140 7th Ave APT 5G,4100,250000,2017,775,0,10011
782,140 7th Ave APT 4D,4100,870000,2013,760,0,10011
783,140 7th Ave APT 1C,3500,475000,2010,572,0,10011
784,140 7th Ave APT 3C,4250,,,,2,10011
785,140 7th Ave APT 1S,3300,135000,1998,676,0,10011
786,140 7th Ave APT 5B,4235,,,,2,10011
787,140 7th Ave # 7//R,3913,,,,2,10011
788,140 7th Ave APT 3R,3500,615000,2012,550,0,10011
789,140 7th Ave APT 3H,3485,,,,2,10011
790,140 7th Ave APT 7F,6900,,,,2,10011
791,140 7th Ave APT 7F,6900,,,,2,10011
792,140 7th Ave APT 3E,4500,,,,2,10011
793,140 7th Ave APT 4D,4100,870000,2013,760,0,10011
794,140 7th Ave APT 6D,4100,654750,2011,780,0,10011
795,140 7th Ave APT 3E,4500,,,,2,10011
796,140 7th Ave APT 3E,,1388887,2015,787,1,10011
797,140 7th Ave APT 3A,4100,340000,2006,775,0,10011
798,140 7th Ave APT 7E,4100,1062000,2018,788,0,10011
799,140 7th Ave APT 6A,3300,715000,2018,474,0,10011
800,140 7th Ave APT 2B,3350,455000,2006,580,0,10011
801,140 7th Ave APT 4B,4100,596000,2008,775,0,10011
802,140 7th Ave APT 1C,3500,475000,2010,572,0,10011
803,140 7th Ave APT 3C,4250,,,,2,10011
804,140 7th Ave APT 4C,4242,180000,1998,775,0,10011
805,140 7th Ave APT 6C,4100,585000,2010,775,0,10011
806,140 7th Ave APT 5G,4100,250000,2017,775,0,10011
807,140 7th Ave APT 7C,4100,610000,2013,775,0,10011
808,140 7th Ave APT 2D,4100,665000,2009,760,0,10011
809,140 7th Ave APT 3D,4100,235000,1998,775,0,10011
810,251-253 W 19th St,8500,,,,2,10011
811,251-253 W 19th St # 3C,10080,1578287,2010,1822,0,10011
812,251-253 W 19th St # 2D,10000,1056000,2004,1771,0,10011
813,251-253 W 19th St # 1E,10080,2500000,2015,1797,0,10011
814,251-253 W 19th St # 1B,9950,845148,2003,1900,0,10011
815,251-253 W 19th St # 2C,10000,,,,2,10011
816,251-253 W 19th St # 5A,9950,1414000,2011,1653,0,10011
817,251-253 W 19th St # 5C,11000,,,,2,10011
818,251-253 W 19th St # 6B,6250,,,,2,10011
819,251-253 W 19th St # 8A,9950,,,,2,10011
820,251-253 W 19th St # 9A,9950,3200000,2017,1652,0,10011
821,251-253 W 19th St # 7B,6800,,,,2,10011
822,251-253 W 19th St # 2B,6500,,,,2,10011
823,251-253 W 19th St # 3B,6642,,,,2,10011
824,251-253 W 19th St # 4C,10500,,,,2,10011
825,251-253 W 19th St # 7C,12000,,,,2,10011
826,251-253 W 19th St # 7D,10900,881804,2003,1771,0,10011
827,251-253 W 19th St # 8C,12250,,,,2,10011
828,251-253 W 19th St # 8D,10080,,,,2,10011
829,251-253 W 19th St # 9D,11000,1504668,2010,1776,0,10011
830,251-253 W 19th St # 7B,6800,,,,2,10011
831,251-253 W 19th St # 10A,9950,978737,2006,1652,0,10011
832,251-253 W 19th St # 10C,12500,1365081,2006,1822,0,10011
833,251-253 W 19th St # 10B,7150,2700000,2017,1200,0,10011
834,251-253 W 19th St # 9C,11000,3500000,2016,1822,0,10011
835,217 W 19th St APT 6S221,14000,3350000,2016,2027,0,10011
836,217 W 19th St APT 4N221,14000,1400143,2003,2277,0,10011
837,217 W 19th St APT 5N221,14000,3220000,2013,2273,0,10011
838,217 W 19th St APT 5S221,14000,1257643,2003,2027,0,10011
839,217 W 19th St APT 6N221,14000,2970300,2008,2277,0,10011
840,217 W 19th St APT 8-221,18000,4650000,2010,2400,0,10011
841,217 W 19th St APT 9-221,19500,4400000,2013,2675,0,10011
842,217 W 19th St APT 4S221,13500,,,,2,10011
843,217 W 19th St APT 7N221,14000,,,,2,10011
844,217 W 19th St APT 7S221,14000,3800000,2018,2027,0,10011
845,217 W 19th St APT 10-221,19500,5200000,2018,2400,0,10011
846,217 W 19th St APT 11-221,16500,4450000,2016,2400,0,10011
847,217 W 19th St APT 10,17995,5200000,2018,2400,0,10011
848,217 W 19th St APT 7S,15950,,,,2,10011
849,245 W 19th Street #PH-3,9750,3525000,2017,1620,0,10011
850,213 W 23rd St,25000,8200000,2012,3750,0,10011
851,213 W 23rd St,2950,12467000,2003,65664,0,10011
852,252 7th Ave APT 7M,5000,,,,2,10001
853,252 7th Ave APT 7M,5000,,,,2,10001
854,252 7th Ave APT 7I,14000,1069500,2000,2129,0,10001
855,252 7th Ave APT 7T,8000,1525000,2006,1140,0,10001
856,252 7th Ave APT 7B,6500,570500,2000,1146,0,10001
857,252 7th Ave APT 7D,14000,871000,2000,1934,0,10001
858,252 7th Ave APT 7G,10000,2200000,2012,1637,0,10001
859,252 7th Ave APT 7H,10000,698000,2000,1632,0,10001
860,252 7th Ave APT 7J,8600,2645000,2018,1313,0,10001
861,252 7th Ave APT 7M,,650000,2003,979,1,10001
862,252 7th Ave APT 7O,9950,657000,2000,1562,0,10001
863,252 7th Ave APT 7Q,9950,682500,2000,1541,0,10001
864,252 7th Ave APT 7U,10000,840500,2000,1652,0,10001
865,252 7th Ave APT 7W,9987,774000,2000,1508,0,10001
866,252 7th Ave APT 7X,14000,1171000,2000,2338,0,10001
867,252 7th Ave APT 7S,4700,1560000,2016,955,0,10001
868,252 7th Ave APT 7R,14000,2250000,2007,2268,0,10001
869,252 7th Ave APT 7Z,4050,800000,2007,900,0,10001
870,252 7th Ave APT 7Y,6000,1165000,2011,1022,0,10001
871,252 7th Ave APT 7V,9230,2100000,2010,1468,0,10001
872,252 7th Ave APT 7P,14000,2300000,2006,2154,0,10001
873,252 7th Ave APT 7N,3850,1295000,2012,1001,0,10001
874,252 7th Ave APT 7L,4895,1325000,2013,960,0,10001
875,252 7th Ave APT 7K,5200,1435000,2018,980,0,10001
876,252 7th Ave APT 7F,9650,1925000,2006,1550,0,10001
877,252 7th Ave APT 12I,14000,,,,2,10001
878,252 7th Ave # 8H/9H,20000,,,,2,10001
879,252 7th Ave # PHJ,9750,,,,2,10001
880,252 7th Ave APT 17E,8800,2150000,2012,1294,0,10001
881,252 7th Ave APT 18E,8800,2575000,2014,1277,0,10001
882,252 7th Ave APT 14J,8750,2400000,2016,1314,0,10001
883,252 7th Ave APT 11Z,4500,749000,2006,858,0,10001
884,252 7th Ave APT 10Y,5200,1750000,2016,1010,0,10001
885,252 7th Ave APT 7I,14000,1069500,2000,2129,0,10001
886,252 7th Ave APT 3C,5600,825000,2011,1016,0,10001
887,252 7th Ave APT 7T,8000,1525000,2006,1140,0,10001
888,252 7th Ave APT 3G,10000,2600000,2018,1597,0,10001
889,252 7th Ave APT 3H,10000,1775000,2006,1602,0,10001
890,252 7th Ave APT 3L,5200,1540000,2014,960,0,10001
891,252 7th Ave APT 3N,4800,1100000,2009,983,0,10001
892,252 7th Ave APT 3O,9950,957500,2000,1521,0,10001
893,252 7th Ave APT 3P,14000,,,,2,10001
894,252 7th Ave APT 3Q,10000,,,,2,10001
895,252 7th Ave APT 3U,9230,1843400,2006,1665,0,10001
896,252 7th Ave APT 3W,10000,687500,2000,1508,0,10001
897,252 7th Ave APT 3X,14000,2550000,2006,2338,0,10001
898,252 7th Ave APT 3Y,6231,675000,2000,1022,0,10001
899,252 7th Ave APT 3Z,4850,1020000,2010,1000,0,10001
900,252 7th Ave APT 4A,12500,640000,2000,2053,0,10001
901,252 7th Ave APT 4B,5291,426000,2000,1162,0,10001
902,252 7th Ave APT 7M,5000,,,,2,10001
903,252 7th Ave APT 7M,5000,,,,2,10001
904,252 7th Ave APT 7I,14000,1069500,2000,2129,0,10001
905,252 7th Ave APT 7T,8000,1525000,2006,1140,0,10001
906,252 7th Ave APT 7B,6500,570500,2000,1146,0,10001
